Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,acts upstream of,acts upstream of or within,"acts upstream of or within, negative effect","acts upstream of or within, positive effect","acts upstream of, negative effect","acts upstream of, positive effect",adjacent_to,capable of,capable of negatively regulating,capable of part of,capable of positively regulating,capable of regulating,causal agent in process,causal relation between entities,causal relation between material entity and a process,causal relation between processes,causally downstream of,causally downstream of or within,causally influenced by,causally influences,causally related to,causally upstream of,causally upstream of or within,"causally upstream of or within, negative effect","causally upstream of or within, positive effect","causally upstream of, negative effect","causally upstream of, positive effect",consider,contained in,contains,contains process,database_cross_reference,definition,derives_by_manipulation_from,developmentally contributes to,developmentally preceded by,developmentally related to,developmentally succeeded by,develops from,develops into,directly negatively regulated by,directly negatively regulates,directly negatively regulates activity of,directly positively regulated by,directly positively regulates,directly positively regulates activity of,directly regulated by,directly regulates,directly regulates activity of,editor note,enabled by,enables,enables subfunction,ends after,evolutionarily related to,functionally related to,German synonym (exact),has component,has component activity,has component process,has developmental contribution from,has developmental potential involving,has effector activity,has input,has negative regulatory component activity,has part,has part structure that is capable of,has part that occurs in,has participant,has positive regulatory component activity,has potential to develop into,has potential to developmentally contribute to,has potential to directly develop into,has regulatory component activity,has_alternative_id,has_broad_synonym,has_exact_synonym,has_narrow_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,has_scope,has_synonym_type,helper property (not for use in curation),http://data.bioontology.org/metadata/obo/develops_from,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://omv.ontoware.org/2005/05/ontology#useImports,http://purl.obolibrary.org/obo/IAO_0000111,http://purl.obolibrary.org/obo/IAO_0000112,http://purl.obolibrary.org/obo/IAO_0000114,http://purl.obolibrary.org/obo/IAO_0000117,http://purl.obolibrary.org/obo/IAO_0000118,http://purl.obolibrary.org/obo/IAO_0000119,http://purl.obolibrary.org/obo/IAO_0000231,http://purl.obolibrary.org/obo/IAO_0000412,http://purl.obolibrary.org/obo/IAO_0000589,http://purl.obolibrary.org/obo/po#Angiosperm,http://purl.obolibrary.org/obo/po#Arabidopsis,http://purl.obolibrary.org/obo/po#Bryophytes,http://purl.obolibrary.org/obo/po#Citrus,http://purl.obolibrary.org/obo/po#CL,http://purl.obolibrary.org/obo/po#Gymnosperms,http://purl.obolibrary.org/obo/po#Maize,http://purl.obolibrary.org/obo/po#Musa,http://purl.obolibrary.org/obo/po#Poaceae,http://purl.obolibrary.org/obo/po#Potato,http://purl.obolibrary.org/obo/po#Pteridophytes,http://purl.obolibrary.org/obo/po#reference,http://purl.obolibrary.org/obo/po#Rice,http://purl.obolibrary.org/obo/po#Tomato,http://purl.obolibrary.org/obo/po#TraitNet,http://purl.obolibrary.org/obo/RO_0001900,http://purl.org/dc/elements/1.1/source,http://swrl.stanford.edu/ontologies/3.3/swrla.owl#isRuleEnabled,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.geneontology.org/formats/oboInOwl#source,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,immediately causally downstream of,immediately causally upstream of,immediately preceded by,immediately precedes,in taxon,in_subset,input of,interaction relation helper property,interacts with,involved in,involved in negative regulation of,involved in or involved in regulation of,involved in positive regulation of,involved in regulation of,is a defining property chain axiom,is a defining property chain axiom where second argument is reflexive,is active in,is kinase activity,isolated from germplasm,Japanese synonym (exact),located_in,location of,mereotopologically related to,molecular interaction relation helper property,molecularly interacts with,negatively regulated by,negatively regulates,occurs in,only in taxon,overlaps,part of,part of structure that is capable of,participates in,phosphorylates,Plural,positively regulated by,positively regulates,preceded by,precedes,process has causal agent,regulated by,regulates,regulates activity of,shorthand,Spanish synonym (exact),spatially coextensive with,spatially disjoint from,subset_property,synonym_type_property,temporally related to,term replaced by,treat-xrefs-as-genus-differentia,treat-xrefs-as-is_a
http://purl.obolibrary.org/obo/PO_0009025,vascular leaf,"foliage leaf (exact)|vascular leaves (exact, plural)|維管束のある葉, または維管束植物の葉 (Japanese, exact)|hoja vascular (Spanish, exact)|leaf, vascular (exact)|scale-like leaf (narrow)|pitcher-blade (narrow)|ascidium (narrow)|ascidia (narrow)|needle-like leaf (narrow)|trophophyll (narrow)|frond (narrow)|pitcher blade (narrow)|fiddlehead (narrow)|sterile frond (narrow)|pitcher (narrow)|crozier (related)|megaphyll (related)|macrophyll (related)","A leaf (PO:0025034) in a vascular plant.|Has vascular tissue. From APweb Glossary: In angiosperms, commonly thought of as one of the three basic parts of the seed plant body, a structure usually of determinate growth, without secondary thickening, and of superficial origin, often flattened and photosynthetic in part, and in the axil of which is found a bud. Occurs in the sporophytic phase of a plant life cycle.",false,,,http://purl.obolibrary.org/obo/PO_0025034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:137,A leaf (PO:0025034) in a vascular plant.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"foliage leaf (exact)|vascular leaves (exact, plural)|維管束のある葉, または維管束植物の葉 (Japanese, exact)|hoja vascular (Spanish, exact)|leaf, vascular (exact)",scale-like leaf (narrow)|pitcher-blade (narrow)|ascidium (narrow)|ascidia (narrow)|needle-like leaf (narrow)|trophophyll (narrow)|frond (narrow)|pitcher blade (narrow)|fiddlehead (narrow)|sterile frond (narrow)|pitcher (narrow),,plant_anatomy,crozier (related)|megaphyll (related)|macrophyll (related),,,,http://purl.obolibrary.org/obo/PO_0000017,,,http://purl.obolibrary.org/obo/PO_0000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0009025,,,"Has vascular tissue. From APweb Glossary: In angiosperms, commonly thought of as one of the three basic parts of the seed plant body, a structure usually of determinate growth, without secondary thickening, and of superficial origin, often flattened and photosynthetic in part, and in the axil of which is found a bud. Occurs in the sporophytic phase of a plant life cycle.",vascular leaf,,PO:0009025,,,,,,http://purl.obolibrary.org/obo/po#TraitNet|http://purl.obolibrary.org/obo/po#Potato|http://purl.obolibrary.org/obo/po#Gymnosperms|http://purl.obolibrary.org/obo/po#Pteridophytes|http://purl.obolibrary.org/obo/po#reference|http://purl.obolibrary.org/obo/po#Tomato|http://purl.obolibrary.org/obo/po#Maize|http://purl.obolibrary.org/obo/po#Angiosperm|http://purl.obolibrary.org/obo/po#Citrus|http://purl.obolibrary.org/obo/po#Musa|http://purl.obolibrary.org/obo/po#Rice|http://purl.obolibrary.org/obo/po#Arabidopsis,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/PO_0028002,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0025061,tuber perimedullary zone,"tuber flesh (broad)|塊茎髄冠 (Japanese, exact)|zona perimedular del tub&#233rculo (Spanish, exact)",A perimedullary zone (PO:0025058) that is part of a tuber pith (PO:0025052).,false,,,http://purl.obolibrary.org/obo/PO_0025064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A perimedullary zone (PO:0025058) that is part of a tuber pith (PO:0025052).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tuber flesh (broad),"塊茎髄冠 (Japanese, exact)|zona perimedular del tub&#233rculo (Spanish, exact)",,,plant_anatomy,,,,,,http://purl.obolibrary.org/obo/PO_0025052,,http://purl.obolibrary.org/obo/PO_0025052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2010-06-04T12:58:17Z,,PO:0025061,,,,tuber perimedullary zone,,PO:0025061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0007539,B2 lateral root meristem formation,,OBSOLETE. The stage at which the meristem of the lateral root becomes evident.,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBSOLETE. The stage at which the meristem of the lateral root becomes evident.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plant_structure_development_stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0007539,,,,B2 lateral root meristem formation,true,PO:0007539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0006331,seed raphe,"種子背線、縫線 (Japanese, exact)|rafe de la semilla (Spanish, exact)",A cardinal part of multi-tissue plant structure (PO:0025498) that is a ridge on a seed (PO:0009010) that develops from a raphe (PO:0020027).,false,,,http://purl.obolibrary.org/obo/BFO_0000004|http://purl.obolibrary.org/obo/PO_0025498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A cardinal part of multi-tissue plant structure (PO:0025498) that is a ridge on a seed (PO:0009010) that develops from a raphe (PO:0020027).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"種子背線、縫線 (Japanese, exact)|rafe de la semilla (Spanish, exact)",,,plant_anatomy,,,,,http://purl.obolibrary.org/obo/PO_0020027,http://purl.obolibrary.org/obo/PO_0009010,,http://purl.obolibrary.org/obo/PO_0009010|http://purl.obolibrary.org/obo/PO_0020027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0006331,,,,seed raphe,,PO:0006331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0006303,L1,"L1 (Japanese, exact)|L1 (Spanish, exact)",OBSOLETE. The outer layer of the tunica.|A similar term L1 meristem (PO:0009020) occurs.,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBSOLETE. The outer layer of the tunica.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"L1 (Japanese, exact)|L1 (Spanish, exact)",,,plant_anatomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0006303,,,A similar term L1 meristem (PO:0009020) occurs.,L1,true,PO:0006303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0009020,,
http://purl.obolibrary.org/obo/PO_0025266,plant ovary locule,"sporophyll locule (broad)|l&#243culo del ovario (Spanish, exact)|子房室 (Japanese, exact)","A locule (PO:0025263) that is a cavity in a plant ovary (PO:0009072).|Generally contains at least one ovule. An ovary locule may be part of a single carpel, in the case of unicarpellate flowers. An ovary that is part of a syncarpous gynoecium may have multiple locules, or the anatomical spaces of multiple carpels may be fused to form a single locule.",false,,,http://purl.obolibrary.org/obo/PO_0025263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:271|PO_GIT:280,A locule (PO:0025263) that is a cavity in a plant ovary (PO:0009072).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sporophyll locule (broad),"l&#243culo del ovario (Spanish, exact)|子房室 (Japanese, exact)",,,plant_anatomy,,,,,,http://purl.obolibrary.org/obo/PO_0009072,,http://purl.obolibrary.org/obo/PO_0009072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2011-02-09T01:39:52Z,,PO:0025266,,,"Generally contains at least one ovule. An ovary locule may be part of a single carpel, in the case of unicarpellate flowers. An ovary that is part of a syncarpous gynoecium may have multiple locules, or the anatomical spaces of multiple carpels may be fused to form a single locule.",plant ovary locule,,PO:0025266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0007035,7-8 fruit formation and maturation,7-8 Fruit Formation and Maturation in soybean (related)|post-flowering in maize (related)|BBCH principal growth stage 7 (related)|5.3 pollination in maize (related)|double fertilization in maize (related)|grain-filling in maize (related)|R1in maize (related)|7 linear grain-filling in maize (related)|06-post-flowering in maize (related)|proembryo in maize (related)|6 post-flowering/lag phase in maize (related)|7.01-blister stage in maize (related)|first silique shattered (related)|kernel watery ripe (related)|7 Pod Formation in soybean (related)|5.4 fertilization in maize (related)|effective filling period in maize (related)|C-embryo stage in rice (related)|lag phase in maize (related),"OBSOLETE. This stage refers to the developmental and physiological changes that occur in the whole plant after fertilization and during fruit development, maturation, and provisioning.|We have chosen to use fruit size as a marker of these physiological processes to represent the whole plant growth stage.",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"OBSOLETE. This stage refers to the developmental and physiological changes that occur in the whole plant after fertilization and during fruit development, maturation, and provisioning.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plant_structure_development_stage,7-8 Fruit Formation and Maturation in soybean (related)|post-flowering in maize (related)|BBCH principal growth stage 7 (related)|5.3 pollination in maize (related)|double fertilization in maize (related)|grain-filling in maize (related)|R1in maize (related)|7 linear grain-filling in maize (related)|06-post-flowering in maize (related)|proembryo in maize (related)|6 post-flowering/lag phase in maize (related)|7.01-blister stage in maize (related)|first silique shattered (related)|kernel watery ripe (related)|7 Pod Formation in soybean (related)|5.4 fertilization in maize (related)|effective filling period in maize (related)|C-embryo stage in rice (related)|lag phase in maize (related),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0007035,,,We have chosen to use fruit size as a marker of these physiological processes to represent the whole plant growth stage.,7-8 fruit formation and maturation,true,PO:0007035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0004718,short cell,"c&#233lula corta (Spanish, exact)|短細胞 (Japanese, exact)","An isodiametric leaf pavement cell.|In the leaf epidermis of Poaceae and Joinvilleaceae, long cells and short cells often alternate in longitudinal rows. If you are annotating to this term, please add an additional annotation to vascular leaf (PO:0009025) or non-vascular leaf (PO:0025075), depending on the species. All annotations for angiosperms, gymnosperms, and pteridophytes should go to vascular leaf and all annotations for bryophytes should go to non-vascular leaf.",false,,,http://purl.obolibrary.org/obo/PO_0025212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An isodiametric leaf pavement cell.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c&#233lula corta (Spanish, exact)|短細胞 (Japanese, exact)",,,plant_anatomy,,,,,,http://purl.obolibrary.org/obo/PO_0009025,,http://purl.obolibrary.org/obo/PO_0009025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0004718,,,"In the leaf epidermis of Poaceae and Joinvilleaceae, long cells and short cells often alternate in longitudinal rows. If you are annotating to this term, please add an additional annotation to vascular leaf (PO:0009025) or non-vascular leaf (PO:0025075), depending on the species. All annotations for angiosperms, gymnosperms, and pteridophytes should go to vascular leaf and all annotations for bryophytes should go to non-vascular leaf.",short cell,,PO:0004718,,,,,,http://purl.obolibrary.org/obo/po#CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0020019,megaspore,"megaspora (Spanish, exact)|大胞子 (Japanese, exact)|Zea megaspore (narrow)|Poaceae megaspore (narrow)|macrospore (related)","The larger, in general, of the two kinds of spores produced after meiosis in the life cycle of a heterosporous plant, and on germination giving rise to the female gametophyte (embryo sac).|If you are annotating to this structure for Zea mays or other grasses, please also add an annotation to the corresponding floret type. Choose the most specific term possible from: spikelet floret (PO:0009082), ear floret (PO:0006354), upper floret of pedicellate spikelet of ear (PO:0006350), upper floret of sessile spikelet of ear (PO:0006352).",false,,,http://purl.obolibrary.org/obo/PO_0025017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The larger, in general, of the two kinds of spores produced after meiosis in the life cycle of a heterosporous plant, and on germination giving rise to the female gametophyte (embryo sac).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0006494|PO:0006464,,"megaspora (Spanish, exact)|大胞子 (Japanese, exact)",Zea megaspore (narrow)|Poaceae megaspore (narrow),,plant_anatomy,macrospore (related),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0020019,,,"If you are annotating to this structure for Zea mays or other grasses, please also add an annotation to the corresponding floret type. Choose the most specific term possible from: spikelet floret (PO:0009082), ear floret (PO:0006354), upper floret of pedicellate spikelet of ear (PO:0006350), upper floret of sessile spikelet of ear (PO:0006352).",megaspore,,PO:0020019,,,,,,http://purl.obolibrary.org/obo/po#CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0025175,leaf prickle,"espinilla de la hoja (Spanish, exact)|葉刺状突起 (Japanese, exact)","A prickle (PO:0025169) that is part of a leaf (PO:0025034).|If you are annotating to this term, please add an additional annotation to vascular leaf (PO:0009025) or non-vascular leaf (PO:0025075), depending on the species. All annotations for angiosperms, gymnosperms, and pteridophytes should go to vascular leaf and all annotations for bryophytes should go to non-vascular leaf.",false,,,http://purl.obolibrary.org/obo/PO_0006016|http://purl.obolibrary.org/obo/PO_0025169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:220,A prickle (PO:0025169) that is part of a leaf (PO:0025034).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"espinilla de la hoja (Spanish, exact)|葉刺状突起 (Japanese, exact)",,,plant_anatomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2010-11-22T09:35:01Z,,PO:0025175,,,"If you are annotating to this term, please add an additional annotation to vascular leaf (PO:0009025) or non-vascular leaf (PO:0025075), depending on the species. All annotations for angiosperms, gymnosperms, and pteridophytes should go to vascular leaf and all annotations for bryophytes should go to non-vascular leaf.",leaf prickle,,PO:0025175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0000080,PO_0000080,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0000080,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/PO_0000295,,
http://purl.obolibrary.org/obo/PO_0025023,collective phyllome structure,"cycle (broad)|verticil (broad)|葉的器官が集まった構造 (Japanese, exact)|estructura colectiva del filoma (Spanish, exact)|whorl (narrow)|floral whorl (narrow)|phyllome whorl (related)",A collective plant organ structure (PO:0025007) that consists of two or more phyllomes (PO:0006001) originating from the same node or from one or more adjacent nodes with compressed shoot internodes (PO:0005005).,false,,,http://purl.obolibrary.org/obo/PO_0025007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:99|PO_GIT:90,A collective plant organ structure (PO:0025007) that consists of two or more phyllomes (PO:0006001) originating from the same node or from one or more adjacent nodes with compressed shoot internodes (PO:0005005).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0008033,cycle (broad)|verticil (broad),"葉的器官が集まった構造 (Japanese, exact)|estructura colectiva del filoma (Spanish, exact)",whorl (narrow)|floral whorl (narrow),,plant_anatomy,phyllome whorl (related),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laurel_Cooper,2010-04-28T11:04:34Z,,PO:0025023,,,,collective phyllome structure,,PO:0025023,,,,,,http://purl.obolibrary.org/obo/po#TraitNet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0025228,valve,"弁 (Japanese, exact)|valva (Spanish, exact)",A cardinal organ part that is a part of a plant structure that splits apart when the structure dehisces.,false,,,http://purl.obolibrary.org/obo/PO_0025001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:237,A cardinal organ part that is a part of a plant structure that splits apart when the structure dehisces.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"弁 (Japanese, exact)|valva (Spanish, exact)",,,plant_anatomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2010-12-20T09:21:21Z,,PO:0025228,,,,valve,,PO:0025228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0006432,PO_0006432,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0006432,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/PO_0009037,,
http://purl.obolibrary.org/obo/PO_0002003,xylem vessel member,"vessel segment (exact)|木質部道管状要素 (Japanese, exact)|miembro de vaso (Spanish, exact)|vessel member (exact)|vessel element (exact)","A tracheary element (PO:0000290) that is part of a xylem vessel (PO:0025417) and has as parts perforation plates.|Commonly thick walled, with pointed ends and bordered pits that have lenticular to slit-like apertures. If both libriform fibers (PO:0004520) and fiber tracheids are present, the libriform fibers usually have thicker walls. Fiber tracheids have bordered pits with smaller pit cavities than the vessel members (PO:0002003) or tracheids (PO:0000301) of the same wood and a distinct pit cavity leading from the pit cavity to the cell lumen through the thick cell wall.",false,,,http://purl.obolibrary.org/obo/PO_0000290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:440,A tracheary element (PO:0000290) that is part of a xylem vessel (PO:0025417) and has as parts perforation plates.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vessel segment (exact)|木質部道管状要素 (Japanese, exact)|miembro de vaso (Spanish, exact)|vessel member (exact)|vessel element (exact)",,,plant_anatomy,,,,,,http://purl.obolibrary.org/obo/PO_0025417,,http://purl.obolibrary.org/obo/PO_0025417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0002003,,,"Commonly thick walled, with pointed ends and bordered pits that have lenticular to slit-like apertures. If both libriform fibers (PO:0004520) and fiber tracheids are present, the libriform fibers usually have thicker walls. Fiber tracheids have bordered pits with smaller pit cavities than the vessel members (PO:0002003) or tracheids (PO:0000301) of the same wood and a distinct pit cavity leading from the pit cavity to the cell lumen through the thick cell wall.",xylem vessel member,,PO:0002003,,,,,,http://purl.obolibrary.org/obo/po#TraitNet|http://purl.obolibrary.org/obo/po#CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0007632,seed maturation stage,seed maturation in Arabidopsis (related)|embryo stage EM10 (related),"Stage during which the seed storage products (storage proteins, lipids and starch) are being accumulated, either in the cotyledons or in the endosperm. Also, LEA proteins are accumulated and subsequently, a desiccation tolerant state is reached at the end of this stage.",false,,,http://purl.obolibrary.org/obo/BFO_0000003|http://purl.obolibrary.org/obo/PO_0001170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:568,"Stage during which the seed storage products (storage proteins, lipids and starch) are being accumulated, either in the cotyledons or in the endosperm. Also, LEA proteins are accumulated and subsequently, a desiccation tolerant state is reached at the end of this stage.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plant_structure_development_stage,seed maturation in Arabidopsis (related)|embryo stage EM10 (related),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0007632,,,,seed maturation stage,,PO:0007632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/PO_0004506,,,,,,,,,,,,,,,
