Class ID;Definitions;decreased_in_magnitude_relative_to;functionally related to
http://purl.obolibrary.org/obo/PATO_0001848;A curvature quality inhering in a bearer by virtue of the bearer's being curved asymmetrically.;;
http://purl.obolibrary.org/obo/PATO_0001514;A structural quality inhering in a bearer by virtue of the bearer's lacking some outer layer.;;
http://purl.obolibrary.org/obo/PATO_0001624;A functionality quality held by the bearer when the latter exhibits decreased ability to perform a regular function(s).;;
http://purl.obolibrary.org/obo/PATO_0000761;A behavioral quality of a process inhering in a bearer by virtue of the bearer's exhibiting reduced activity.;;
http://purl.obolibrary.org/obo/PATO_0002462;A composition quality inhering in an bearer by virtue of the bearer's consisting of collagen.;;
http://purl.obolibrary.org/obo/PATO_0002332;A physical quality inhering in a bearer by virtue of the bearer not exhibiting molecular attraction to another entity in contact.;;
http://purl.obolibrary.org/obo/PATO_0002315;A shape quality inhering in a bearer by virtue of the bearer's resembling the end of a brush with a multitude of bristles.;;
http://purl.obolibrary.org/obo/PATO_0000004;A quality of inhering in a bearer by virtue of the bearer's disposition to move freely.|Should be defined using translocation.;;
http://purl.obolibrary.org/obo/GO_0016301;;;
http://purl.obolibrary.org/obo/PATO_0001312;A duration of temperature which is greater relative to the normal or average in respect to the quality of temperature of enduring or continuing in time.;;
http://purl.obolibrary.org/obo/CL_0000000;;;
http://purl.obolibrary.org/obo/PATO_0001288;A color consisting of red and brown hue and low brightness.;;
http://purl.obolibrary.org/obo/PATO_0001398;A cellular quality inhering in a bearer by virtue of the bearer's having the ability to go through numerous cycles of cell division while maintaining the undifferentiated state.;;
http://purl.obolibrary.org/obo/PATO_0000937;A structural quality inhering in a bearer by virtue of the bearer's lacking organisation.;;
http://purl.obolibrary.org/obo/PATO_0002150;A curvature quality inhering in a bearer by virtue of the bearer's being curved outwards from the part of the body from which the tail arises.;;
http://purl.obolibrary.org/obo/PATO_0002260;A quality inhering in a bearer by virtue of the bearer's being partially upright in position or posture.;;
http://purl.obolibrary.org/obo/PATO_0000620;A dorsalized quality inhering in a bearer by virtue of the bearer's gross morphology containing only what are normally dorsal structures.;;
http://purl.obolibrary.org/obo/PATO_0001885;A quality inhering in a bearer by virtue of the bearer's lacking affinity for water; tending to repel and not absorb water; tending not to dissolve in or mix with or be wetted by water.;;
http://purl.obolibrary.org/obo/PATO_0015005;Slender and spirally coiled.;;
http://purl.obolibrary.org/obo/PATO_0005006;A morphology quality inhering in a bearer by virtue of the bearer's being morphologically distinguishable from another entity.;;
http://purl.obolibrary.org/obo/PATO_0002003;A quality that inheres in an entire population or part of a population.;;
http://purl.obolibrary.org/obo/PATO_0001628;A wholeness quality inhering in a bearer by virtue of the bearer's lacks enough functionality.;;
http://purl.obolibrary.org/obo/PATO_0002089;A structure quality inhering in a bearer by virtue of the bearer's body containing more than one cyst - formations of an epithelium bounded cavity not associated with neoplasia.;;
http://purl.obolibrary.org/obo/PATO_0045052;A depth quality which is relatively normal or average;;
http://purl.obolibrary.org/obo/PATO_0045035;An osmolarity which is relatively normal or average odor.;;
http://purl.obolibrary.org/obo/PATO_0045018;A female fertility which is relatively normal or average.;;
http://purl.obolibrary.org/obo/PATO_0001789;A curvature quality inhering in a bearer by virtue of the bearer's having a shape resembling a dome.;;
http://purl.obolibrary.org/obo/PATO_0001899;A circumference which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0000651;A structural quality inhering in a bearer by virtue of the bearer's being no longer merged with another entity.;;
http://purl.obolibrary.org/obo/PATO_0002352;A quality inhering in a bearer by virtue of the bearer's upper parts die back to the rootstock at the end of the growing season.;;
http://purl.obolibrary.org/obo/PATO_0001779;A strength which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0002490;An orientation quality inhering in a bearer by virtue of the bearer having a position that is directed anteriorly.;;
http://purl.obolibrary.org/obo/PATO_0005012;A structural quality inhering in a bearer by virtue of the bearer being fully formed compared to entities lacking parts.;;
http://purl.obolibrary.org/obo/PATO_0001302;A color consisting of red and orange hue with a slight amount of gray.;;
http://purl.obolibrary.org/obo/PATO_0000405;A shape quality inhering in a bearer by virtue of the bearer's having parallel chains in undulate fashion on the border.;;
http://purl.obolibrary.org/obo/PATO_0000422;A nutritional quality inhering in a bearer by virtue of the bearer's inability to synthesize a particular organic compound required for its growth.;;
http://purl.obolibrary.org/obo/PATO_0000515;A resistance quality inhering in a bearer by virtue of its disposition to endure or being insensitive to a stimulus.;;
http://purl.obolibrary.org/obo/PATO_0002140;A physical quality inhering in a bearer by virtue of the bearer not being suitable for use as food.;;
http://purl.obolibrary.org/obo/PATO_0002250;A degree of pigmentation quality that is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0002233;A spatial quality inhering in a bearer by virtue of the bearer's being located far (not close to) in space in relation to another entity.;;
http://purl.obolibrary.org/obo/PATO_0002343;A positional quality inhering in a bearer by virtue of the bearer's lying or growing on the ground but with erect or rising tips.;;
http://purl.obolibrary.org/obo/PATO_0002360;A disposition that can be compared on a linear scale - that is that it can be increased or decreased.;;
http://purl.obolibrary.org/obo/PATO_0001446;A wholeness quality inhering in a bearer by virtue of the bearer's including all its components.;;
http://purl.obolibrary.org/obo/PATO_0001463;A quality inhering in a cell's plasma membrane by virtue of a brief fluctuation in the bearer's potential caused by the rapid opening and closing of voltage-gated ion channels.;;
http://purl.obolibrary.org/obo/PATO_0001950;A shape quality inhering in a bearer by virtue of the bearer's terminating gradually in a rounded end.;;
http://purl.obolibrary.org/obo/PATO_0000771;A preference quality in a bearer by virtue of the bearer's disliking a perceived stimulus.;;
http://purl.obolibrary.org/obo/PATO_0001206;A shape quality inhering in a bearer by virtue of having sharp straight-edged teeth pointing to the apex.;;
http://purl.obolibrary.org/obo/PATO_0001316;A temperature which is increased by a medium degree.;;
http://purl.obolibrary.org/obo/PATO_0002264;A structural quality inhering in a bearer by virtue of the bearer's being arranged in a systematic fashion.;;
http://purl.obolibrary.org/obo/PATO_0002137;A readiopacity quality inhering in a bearer by virtue of the bearer's prevention of the passage of electromagnetic radiation.;;
http://purl.obolibrary.org/obo/PATO_0001803;A photosensitivity quality inhering in a bearer by virtue of the bearer's disposition to being susceptible to damage by light.;;
http://purl.obolibrary.org/obo/PATO_0045025;A fragility which is relatively normal or average.;;
http://purl.obolibrary.org/obo/PATO_0045008;A cellular motility which is normal or average.;;
http://purl.obolibrary.org/obo/PATO_0002154;A curvature quality inhering in a bearer by virtue of the bearer's being curved outwards the abdomen of an organism.;;
http://purl.obolibrary.org/obo/PATO_0000499;A duration quality of a process which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0000165;A quality in which events occur in sequence.;;
http://purl.obolibrary.org/obo/PATO_0000969;A size quality inhering in a bearer by virtue of the bearer's being abnormally small.;;
http://purl.obolibrary.org/obo/PATO_0000018;A luminous flux quality inhering in a bearer by virtue of the bearer's emitting longer wavelength light following the absorption of shorter wavelength radiation; fluorescence is common with aromatic compounds with several rings joined together.;;
http://purl.obolibrary.org/obo/PATO_0005002;Having the shape of a pear; tapering near the top and bulging toward the base or bottom. From thefreedictionary.com;;
http://purl.obolibrary.org/obo/PATO_0002333;A adhesivity which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0002316;Being separate or discrete from other skeletal elements.;;
http://purl.obolibrary.org/obo/PATO_0001563;A mass which is higher than normal or average.;;
http://purl.obolibrary.org/obo/PATO_0001546;A physical quality inhering in a bearer by virtue of the bearer's exhibiting the physical characteristics of an entity characterized by particles arranged such that their shape and volume are relatively stable.;;
http://purl.obolibrary.org/obo/PATO_0001656;A osmolarity which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0001673;Structure quality that is the presence of closed epithelium bounded capsules containing one or more liquid or solid organism substances.|Cystic is an abnormal condition.;;
http://purl.obolibrary.org/obo/PATO_0000632;A symmetry quality inhering in a bearer by virtue of the bearer's being capable of division by a longitudinal plane into similar halves.|similar pattern in both halves;;
http://purl.obolibrary.org/obo/PATO_0000505;A rhythm quality inhering in a bearer by virtue of the bearer's having rhythm.;;
http://purl.obolibrary.org/obo/PATO_0000615;An anterioralized quality inhering in a bearer by virtue of the bearer's gross morphology containing only what are normally anterior structures.;;
http://purl.obolibrary.org/obo/PATO_0001940;A size quality inhering in a bearer by virtue of the bearer's being many folds greater relative to the normal average.;;
http://purl.obolibrary.org/obo/PATO_0002494;An orientation quality inhering in a bearer by virtue of the bearer having a position that is directed distally.;;
http://purl.obolibrary.org/obo/PATO_0002477;A structural quality inhering in a bearer by virtue of the bearer's disposition to breaks without significant deformation (strain) when subjected to stress.;;
http://purl.obolibrary.org/obo/PATO_0001453;An attachment quality inhering in a bearer by virtue of the bearer's lacking connection or association with another entity.;;
http://purl.obolibrary.org/obo/PATO_0040047;Existing or functioning as though broken into separate parts; disorganized; disunified.;;
